Generated on DKR12 at https://github.com/polgreen/BaeVer/tree/210b1ebd4dfb5639cc9ebc4c0fc59eeb63f5eb20,
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.365 , 3 , 6 , 2 , 4 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1317 , 2 , 7 , 2 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0075 , 1 , 10 , 1 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.2644 , 2 , 5 , 2 , 6 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.4722 , 3 , 5 , 1 , 7 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.6443 , 4 , 5 , 1 , 7 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0146 , 1 , 9 , 2 , 8 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.3574 , 3 , 6 , 1 , 2 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1264 , 2 , 7 , 2 , 4 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1441 , 1 , 4 , 2 , 4 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0953 , 2 , 8 , 3 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.059 , 2 , 9 , 1 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.027 , 2 , 11 , 2 , 2 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.2034 , 3 , 8 , 2 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1311 , 2 , 7 , 1 , 1 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.1107 , 3 , 10 , 2 , 3 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.0565 , 1 , 6 , 1 , 6 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.9861 , 8 , 3 , 2 , 7 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.2078 , 3 , 8 , 3 , 5 , 
MDP , 1 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 3 , 0.6013 , 5 , 7 , 1 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.4642 , 3 , 5 , 3 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.3704 , 2 , 4 , 1 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2079 , 3 , 8 , 1 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.7337 , 4 , 4 , 2 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.5319 , 4 , 6 , 2 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2745 , 4 , 9 , 2 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.5422 , 4 , 6 , 1 , 6 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.003 , 1 , 12 , 1 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1975 , 3 , 8 , 2 , 6 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.5729 , 3 , 4 , 3 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0899 , 2 , 8 , 4 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.3619 , 3 , 6 , 1 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1441 , 1 , 4 , 1 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0223 , 1 , 8 , 4 , 8 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.3553 , 3 , 6 , 2 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.437 , 4 , 7 , 2 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0957 , 1 , 5 , 2 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0599 , 2 , 9 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0096 , 1 , 10 , 3 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1832 , 2 , 6 , 3 , 6 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0106 , 2 , 13 , 1 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.6443 , 4 , 5 , 2 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.8587 , 6 , 5 , 3 , 7 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.7255 , 4 , 4 , 1 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0519 , 1 , 6 , 3 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1277 , 2 , 7 , 4 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1908 , 2 , 6 , 4 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.4654 , 3 , 5 , 1 , 1 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2644 , 2 , 5 , 1 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0899 , 2 , 8 , 1 , 1 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2048 , 3 , 8 , 2 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0861 , 2 , 8 , 2 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.3655 , 3 , 6 , 1 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.4504 , 3 , 5 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.7681 , 5 , 5 , 4 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1969 , 2 , 6 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.5449 , 4 , 6 , 3 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1817 , 2 , 6 , 2 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0903 , 1 , 5 , 1 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0235 , 1 , 8 , 1 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.7359 , 4 , 4 , 2 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2316 , 1 , 3 , 2 , 8 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2037 , 3 , 8 , 3 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.4394 , 4 , 7 , 1 , 7 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.9103 , 6 , 4 , 2 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1278 , 2 , 7 , 1 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.5803 , 3 , 4 , 1 , 7 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.6439 , 4 , 5 , 1 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.6434 , 4 , 5 , 2 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1295 , 2 , 7 , 2 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.4355 , 4 , 7 , 3 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2099 , 4 , 10 , 1 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0896 , 1 , 5 , 2 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1508 , 3 , 9 , 1 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.3743 , 2 , 4 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.3597 , 3 , 6 , 2 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.3454 , 4 , 8 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0889 , 1 , 5 , 4 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.7791 , 5 , 5 , 3 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2781 , 3 , 7 , 1 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0629 , 2 , 9 , 1 , 1 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.152 , 3 , 9 , 2 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.635 , 4 , 5 , 2 , 6 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.7491 , 7 , 8 , 2 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0608 , 1 , 6 , 2 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0898 , 2 , 8 , 2 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0651 , 2 , 9 , 1 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.4907 , 2 , 3 , 3 , 12 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2708 , 3 , 7 , 1 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.3597 , 3 , 6 , 2 , 7 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.089 , 2 , 8 , 2 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2566 , 2 , 5 , 4 , 8 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1301 , 2 , 7 , 2 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.213 , 3 , 8 , 1 , 1 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2251 , 1 , 3 , 2 , 6 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.3592 , 3 , 6 , 3 , 9 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0929 , 2 , 8 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1077 , 3 , 10 , 1 , 6 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0311 , 2 , 11 , 2 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2566 , 2 , 5 , 3 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.5377 , 4 , 6 , 3 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.6943 , 3 , 3 , 1 , 1 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1454 , 1 , 4 , 3 , 4 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2701 , 3 , 7 , 1 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1239 , 2 , 7 , 2 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.054 , 1 , 6 , 2 , 1 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.5751 , 3 , 4 , 1 , 7 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.4572 , 3 , 5 , 1 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.7363 , 4 , 4 , 4 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2036 , 3 , 8 , 2 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.1893 , 2 , 6 , 4 , 7 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0853 , 1 , 5 , 1 , 7 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.6358 , 4 , 5 , 4 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0886 , 2 , 8 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.5389 , 4 , 6 , 3 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.0884 , 1 , 5 , 2 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.3613 , 3 , 6 , 1 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.2033 , 3 , 8 , 4 , 5 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.3523 , 4 , 8 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 0.5389 , 4 , 6 , 2 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.4642 , 3 , 5 , 3 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.3704 , 2 , 4 , 1 , 5 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.2755 , 4 , 9 , 1 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.4452 , 4 , 7 , 2 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.0208 , 1 , 8 , 4 , 5 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.0141 , 2 , 13 , 2 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.0887 , 1 , 5 , 6 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.987 , 6 , 1 , 2 , 6 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.859 , 6 , 5 , 1 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.3676 , 2 , 4 , 1 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.5377 , 4 , 6 , 2 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.8011 , 6 , 6 , 2 , 1 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.3597 , 3 , 6 , 1 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.0138 , 1 , 9 , 2 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.1885 , 2 , 6 , 3 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.7374 , 4 , 4 , 1 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.9136 , 6 , 4 , 3 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.2763 , 3 , 7 , 1 , 5 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.9264 , 8 , 6 , 1 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.0349 , 1 , 7 , 1 , 5 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.1295 , 2 , 7 , 2 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.1459 , 1 , 4 , 1 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.0086 , 1 , 10 , 1 , 6 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.2584 , 2 , 5 , 2 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.3372 , 5 , 10 , 2 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.5811 , 3 , 4 , 3 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.5861 , 3 , 4 , 9 , 5 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.0578 , 2 , 9 , 2 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.1137 , 3 , 10 , 2 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.0221 , 1 , 8 , 3 , 1 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.9469 , 6 , 3 , 2 , 8 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.46 , 3 , 5 , 2 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.5789 , 3 , 4 , 2 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.3554 , 3 , 6 , 1 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.2744 , 2 , 5 , 2 , 5 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.1865 , 2 , 6 , 2 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.7407 , 4 , 4 , 2 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.0214 , 1 , 8 , 2 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.4566 , 3 , 5 , 1 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.595 , 5 , 7 , 1 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.2766 , 3 , 7 , 4 , 5 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.1258 , 2 , 7 , 2 , 5 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.5391 , 4 , 6 , 1 , 5 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.4364 , 4 , 7 , 2 , 6 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.7592 , 7 , 8 , 2 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.3454 , 4 , 8 , 2 , 1 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.4657 , 3 , 5 , 2 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.8475 , 5 , 4 , 4 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.1881 , 2 , 6 , 2 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.8398 , 8 , 8 , 2 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.1885 , 2 , 6 , 3 , 5 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.2078 , 3 , 8 , 1 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.7737 , 5 , 5 , 2 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.6366 , 4 , 5 , 2 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.0231 , 1 , 8 , 2 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.0437 , 2 , 10 , 2 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.551 , 6 , 9 , 3 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.5402 , 4 , 6 , 2 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.4596 , 3 , 5 , 3 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.2651 , 2 , 5 , 1 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.1115 , 3 , 10 , 2 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.3622 , 3 , 6 , 3 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.1052 , 3 , 10 , 3 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.8681 , 6 , 5 , 8 , 4 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.3682 , 3 , 6 , 2 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 0.155 , 3 , 9 , 2 , 2 , 
